ActivityID	ProjectID	Zip	AddressState	AddressCity	StartDate	EndDate	ActivityCount	TotalProjFund	ApproxFunding
1020693	1013992.0	61656			2017-04-11	2017-04-11	3	4939.0	1646.3333333333333
1019016	1014067.0	02649			2017-01-11	2017-01-11	3	10000.0	3333.3333333333335
1022292	1014067.0	02655			2017-04-24	2017-04-24	3	10000.0	3333.3333333333335
1028245	1014067.0	02121			2018-03-28	2018-03-28	3	10000.0	3333.3333333333335
1019121	1013026.0	01655			2017-02-21	2017-02-21	7	3742830.0	534690.0
1019278	1013026.0	01923			2017-03-02	2017-03-02	7	3742830.0	534690.0
1019396	1013026.0	01532			2017-03-08	2017-03-08	7	3742830.0	534690.0
1019502	1013026.0	02645			2017-03-17	2017-03-17	7	3742830.0	534690.0
1023032	1013026.0	01608			2017-06-30	2017-06-30	7	3742830.0	534690.0
1023412	1013026.0	01655			2017-07-20	2017-07-20	7	3742830.0	534690.0
1026712	1013026.0	02120			2017-07-25	2017-07-25	7	3742830.0	534690.0
1019399	1013847.0	30901			2017-03-03	2017-03-03	1	4677.0	4677.0
1019420	1013805.0	19901			2017-02-28	2017-02-28	1	16670.0	16670.0
1019612	1013988.0	46202			2017-02-02	2017-02-02	4	4777.0	1194.25
1021114	1013988.0	46240			2017-10-18	2017-10-18	4	4777.0	1194.25
1021115	1013988.0	46202			2016-07-29	2016-07-29	4	4777.0	1194.25
1021116	1013988.0	46202			2016-07-18	2016-07-18	4	4777.0	1194.25
1019662	1013994.0	50311			2016-06-02	2016-06-02	8	2304.0	288.0
1019663	1013994.0	50219			2016-08-29	2016-08-29	8	2304.0	288.0
1019693	1013994.0	51108			2016-01-20	2016-01-20	8	2304.0	288.0
1019694	1013994.0	50311			2016-01-21	2016-01-21	8	2304.0	288.0
1019695	1013994.0	50677			2016-03-25	2016-03-25	8	2304.0	288.0
1019696	1013994.0	50501			2016-12-14	2016-12-14	8	2304.0	288.0
1020398	1013994.0	50012			2017-04-06	2017-04-06	8	2304.0	288.0
1023281	1013994.0	51503			2017-07-12	2017-07-12	8	2304.0	288.0
1019832	1014250.0	11368			2017-03-04	2017-03-04	1	2948.0	2948.0
1020332	1013854.0	28658			2017-03-18	2017-03-18	2	5000.0	2500.0
1020333	1013854.0	27530			2017-04-02	2017-04-02	2	5000.0	2500.0
1020352	1014110.0	60441			2017-03-11	2017-03-11	4	6850.0	1712.5
1020353	1014110.0	60441			2017-03-11	2017-03-11	4	6850.0	1712.5
1020354	1014110.0	60441			2017-03-18	2017-03-18	4	6850.0	1712.5
1020355	1014110.0	60441			2017-03-25	2017-03-25	4	6850.0	1712.5
1020413	1014245.0	02645			2017-01-13	2017-01-13	6	16075.0	2679.1666666666665
1020414	1014245.0	02645			2017-01-13	2017-01-13	6	16075.0	2679.1666666666665
1020415	1014245.0	02645			2017-01-31	2017-01-31	6	16075.0	2679.1666666666665
1020416	1014245.0	02645			2017-03-13	2017-03-13	6	16075.0	2679.1666666666665
1020417	1014245.0	02645			2017-03-17	2017-03-17	6	16075.0	2679.1666666666665
1020432	1014245.0	02645			2016-12-14	2016-12-14	6	16075.0	2679.1666666666665
1020434	1014406.0	21224			2017-03-18	2017-03-18	1	2073.0	2073.0
1020472	1013604.0	13210			2017-03-03	2017-03-03	6	15000.0	2500.0
1020473	1013604.0	13210			2017-03-27	2017-03-27	6	15000.0	2500.0
1020492	1013604.0	13057			2017-04-03	2017-04-03	6	15000.0	2500.0
1020493	1013604.0	13210			2017-03-31	2017-03-31	6	15000.0	2500.0
1021712	1013604.0	13057			2017-05-10	2017-05-10	6	15000.0	2500.0
1021732	1013604.0	13088			2017-05-08	2017-05-08	6	15000.0	2500.0
1020612	1013611.0	08103			2017-04-19	2017-04-19	1	11665.0	11665.0
1020613	1013549.0	79905			2016-12-07	2016-12-07	6	9989.0	1664.8333333333333
1020614	1013549.0	79905			2017-01-25	2017-01-25	6	9989.0	1664.8333333333333
1020653	1013549.0	79905			2017-04-01	2017-04-01	6	9989.0	1664.8333333333333
1020655	1013549.0	79905			2017-02-17	2017-02-17	6	9989.0	1664.8333333333333
1020672	1013549.0	79927			2017-04-08	2017-04-08	6	9989.0	1664.8333333333333
1020673	1013549.0	79924			2017-03-04	2017-03-04	6	9989.0	1664.8333333333333
1020916	1014246.0	08903			2017-03-16	2017-03-16	1	13500.0	13500.0
1020992	1014126.0	27534			2017-03-21	2017-03-21	1	4476.0	4476.0
1021013	1014247.0	15260			2017-03-24	2017-03-24	1	13500.0	13500.0
1021095	1013043.0	96819			2017-02-24	2017-02-24	17	32237.0	1896.2941176470588
1021096	1013043.0	96819			2017-03-04	2017-03-04	17	32237.0	1896.2941176470588
1021097	1013043.0	96797			2017-03-11	2017-03-11	17	32237.0	1896.2941176470588
1021386	1013043.0	96819			2017-01-25	2017-03-22	17	32237.0	1896.2941176470588
1021477	1013043.0	96817			2017-01-25	2017-03-22	17	32237.0	1896.2941176470588
1021478	1013043.0	96815			2017-01-25	2017-03-22	17	32237.0	1896.2941176470588
1021479	1013043.0	96818			2017-01-25	2017-03-22	17	32237.0	1896.2941176470588
1021483	1013043.0	96826			2017-01-25	2017-03-22	17	32237.0	1896.2941176470588
1021498	1013043.0	96818			2017-01-25	2017-03-22	17	32237.0	1896.2941176470588
1021500	1013043.0	96817			2017-01-25	2017-03-22	17	32237.0	1896.2941176470588
1021754	1013043.0	96818			2015-02-20	2017-02-17	17	32237.0	1896.2941176470588
1021756	1013043.0	96818			2015-02-20	2017-02-17	17	32237.0	1896.2941176470588
1021757	1013043.0	96818			2015-02-20	2017-02-17	17	32237.0	1896.2941176470588
1021758	1013043.0	96818			2015-02-20	2017-02-17	17	32237.0	1896.2941176470588
1021759	1013043.0	96818			2015-02-20	2017-02-17	17	32237.0	1896.2941176470588
1021760	1013043.0	96818			2017-01-05	2017-01-06	17	32237.0	1896.2941176470588
1021761	1013043.0	96818			2017-01-05	2017-01-06	17	32237.0	1896.2941176470588
1021112	1013551.0	72904			2017-04-21	2017-04-21	1	9651.0	9651.0
1021232	1013833.0	38104			2017-04-05	2017-04-20	1	5000.0	5000.0
1021381	1013911.0	01532			2017-03-15	2017-04-05	9	5000.0	555.5555555555555
1021395	1013911.0	01532			2017-03-22	2017-03-22	9	5000.0	555.5555555555555
1021397	1013911.0	01532			2017-03-01	2017-03-01	9	5000.0	555.5555555555555
1021398	1013911.0	01655			2017-04-20	2017-04-20	9	5000.0	555.5555555555555
1021399	1013911.0	01532			2017-01-11	2017-05-17	9	5000.0	555.5555555555555
1021400	1013911.0	01532			2017-02-02	2017-02-02	9	5000.0	555.5555555555555
1021401	1013911.0	01532			2017-05-03	2017-05-03	9	5000.0	555.5555555555555
1021475	1013911.0	01532			2017-05-18	2017-05-18	9	5000.0	555.5555555555555
1021559	1013911.0	01532			2017-05-18	2017-05-18	9	5000.0	555.5555555555555
1021385	1014085.0	86004			2017-02-11	2017-02-11	5	2498.0	499.6
1021388	1014085.0	86001			2017-02-06	2017-02-06	5	2498.0	499.6
1021412	1014085.0	86001			2017-02-11	2017-02-11	5	2498.0	499.6
1021413	1014085.0	86045			2017-04-10	2017-04-10	5	2498.0	499.6
1021414	1014085.0	86001			2017-04-18	2017-04-18	5	2498.0	499.6
1021432	1013866.0	03062			2017-04-08	2017-04-08	3	10000.0	3333.3333333333335
1021433	1013866.0	03062			2017-03-17	2017-03-17	3	10000.0	3333.3333333333335
1021460	1013866.0	03062			2017-04-18	2017-04-18	3	10000.0	3333.3333333333335
1021492	1013673.0	13057			2017-04-24	2017-04-27	1	13494.0	13494.0
1021554	1014252.0	10011			2017-04-25	2017-04-25	1	4860.0	4860.0
1021613	1014248.0	15062			2017-03-17	2017-03-31	10	5000.0	500.0
1021614	1014248.0	15062			2017-03-13	2017-03-27	10	5000.0	500.0
1021615	1014248.0	15212			2017-03-15	2017-05-29	10	5000.0	500.0
1021633	1014248.0	15214			2017-03-07	2017-04-25	10	5000.0	500.0
1021634	1014248.0	15214			2017-03-14	2017-05-28	10	5000.0	500.0
1021635	1014248.0	15222			2017-03-17	2017-04-05	10	5000.0	500.0
1021636	1014248.0	15025			2017-03-17	2017-05-31	10	5000.0	500.0
1021637	1014248.0	15214			2017-03-15	2017-05-29	10	5000.0	500.0
1021638	1014248.0	15025			2017-03-16	2017-03-30	10	5000.0	500.0
1021639	1014248.0	15219			2017-03-02	2017-05-29	10	5000.0	500.0
1021640	1014526.0	60637			2017-04-28	2017-04-28	1	2000.0	2000.0
1021733	1013862.0	22908			2017-03-01	2017-04-14	1	4784.0	4784.0
1021772	1013663.0	89557			2016-12-21	2016-12-21	3	13999.0	4666.333333333333
1021813	1013663.0	89557			2017-02-06	2017-03-06	3	13999.0	4666.333333333333
1021852	1013663.0	89557			2017-02-06	2017-03-06	3	13999.0	4666.333333333333
1021853	1013423.0	83706			2017-04-13	2017-04-13	2	30000.0	15000.0
1021854	1013423.0	83203			2017-04-26	2017-04-26	2	30000.0	15000.0
1021892	1013910.0	01605			2017-01-13	2017-01-13	4	5000.0	1250.0
1021893	1013910.0	01605			2017-04-14	2017-04-14	4	5000.0	1250.0
1021912	1013910.0	01605			2017-02-17	2017-02-17	4	5000.0	1250.0
1021913	1013910.0	01605			2017-03-17	2017-03-17	4	5000.0	1250.0
1021933	1014134.0	30601			2017-03-30	2017-03-31	1	4859.0	4859.0
1021934	1013831.0	27855			2017-04-10	2017-04-12	5	4908.0	981.6
1021937	1013831.0	27910			2017-05-02	2017-05-03	5	4908.0	981.6
1021972	1013831.0	27855			2017-04-10	2017-04-12	5	4908.0	981.6
1021973	1013831.0	27855			2017-04-26	2017-04-27	5	4908.0	981.6
1021974	1013831.0	27855			2017-04-26	2017-04-27	5	4908.0	981.6
1021935	1013836.0	33612			2017-04-21	2017-04-21	1	5000.0	5000.0
1021936	1014130.0	19131			2017-03-08	2017-03-29	1	4995.0	4995.0
1021956	1014135.0	32806			2017-01-14	2017-01-14	1	1600.0	1600.0
1022012	1014668.0	82331			2017-02-07	2017-02-09	7	2500.0	357.14285714285717
1022032	1014668.0	82331			2017-02-14	2017-02-14	7	2500.0	357.14285714285717
1022033	1014668.0	82331			2017-02-16	2017-02-16	7	2500.0	357.14285714285717
1022034	1014668.0	82331			2017-03-07	2017-03-07	7	2500.0	357.14285714285717
1022035	1014668.0	82331			2017-03-14	2017-05-17	7	2500.0	357.14285714285717
1022036	1014668.0	82331			2017-03-17	2017-03-17	7	2500.0	357.14285714285717
1022037	1014668.0	82331			2017-03-21	2017-03-21	7	2500.0	357.14285714285717
1022016	1014666.0	29440			2016-12-19	2016-12-19	11	5000.0	454.54545454545456
1022017	1014666.0	29440			2016-12-28	2016-12-28	11	5000.0	454.54545454545456
1022018	1014666.0	29440			2017-01-16	2017-01-16	11	5000.0	454.54545454545456
1022021	1014666.0	29440			2017-01-23	2017-01-23	11	5000.0	454.54545454545456
1022022	1014666.0	29440			2017-02-20	2017-02-20	11	5000.0	454.54545454545456
1022024	1014666.0	29440			2017-02-27	2017-02-27	11	5000.0	454.54545454545456
1022026	1014666.0	29440			2017-03-20	2017-03-20	11	5000.0	454.54545454545456
1022027	1014666.0	29440			2017-03-27	2017-03-27	11	5000.0	454.54545454545456
1022028	1014666.0	29440			2017-04-10	2017-04-10	11	5000.0	454.54545454545456
1022029	1014666.0	29440			2017-04-17	2017-04-17	11	5000.0	454.54545454545456
1022041	1014666.0	29440			2016-11-14	2016-11-14	11	5000.0	454.54545454545456
1022020	1014727.0	20007			2017-04-27	2017-04-27	1	4907.0	4907.0
1022079	1013853.0	20011			2017-05-17	2017-05-17	1	4638.0	4638.0
1022113	1014647.0	54904			2017-05-17	2017-05-17	8	0.0	0.0
1022975	1014647.0	53705			2017-06-06	2017-06-06	8	0.0	0.0
1022976	1014647.0	53705			2017-06-12	2017-06-12	8	0.0	0.0
1023212	1014647.0	53705			2017-06-29	2017-07-07	8	0.0	0.0
1027212	1014647.0	53705			2018-01-11	2018-01-11	8	0.0	0.0
1027356	1014647.0	53705			2018-01-11	2018-01-11	8	0.0	0.0
1028606	1014647.0	53706			2018-06-05	2018-06-05	8	0.0	0.0
1029446	1014647.0	53705			2018-09-13	2018-09-13	8	0.0	0.0
1022115	1014426.0	14203			2017-04-19	2017-04-26	3	5000.0	1666.6666666666667
1022314	1014426.0	14203			2017-04-19	2017-04-19	3	5000.0	1666.6666666666667
1022372	1014426.0	14203			2017-04-20	2017-04-20	3	5000.0	1666.6666666666667
1022312	1013993.0	48201			2017-04-01	2017-04-01	1	5000.0	5000.0
1022332	1014826.0	58501			2017-05-09	2017-05-09	7	0.0	0.0
1024712	1014826.0	58505			2017-09-12	2017-09-12	7	0.0	0.0
1024792	1014826.0	58501			2017-09-25	2017-09-25	7	0.0	0.0
1026239	1014826.0	58501			2017-11-13	2017-11-13	7	0.0	0.0
1027446	1014826.0	58501			2018-01-29	2018-01-29	7	0.0	0.0
1027546	1014826.0	58701			2018-01-30	2018-01-30	7	0.0	0.0
1027881	1014826.0	58072			2018-03-16	2018-03-16	7	0.0	0.0
1022352	1014249.0	12958			2017-04-18	2017-04-18	4	4211.0	1052.75
1022435	1014249.0	12987			2017-05-18	2017-05-18	4	4211.0	1052.75
1022436	1014249.0	12901			2017-05-19	2017-05-19	4	4211.0	1052.75
1023972	1014249.0	12929			2017-08-02	2017-08-02	4	4211.0	1052.75
1022392	1013860.0	30236			2017-02-17	2017-04-21	7	5000.0	714.2857142857143
1022393	1013860.0	30297			2017-02-15	2017-02-15	7	5000.0	714.2857142857143
1022394	1013860.0	30260			2017-03-21	2017-04-12	7	5000.0	714.2857142857143
1022395	1013860.0	30236			2017-03-07	2017-03-07	7	5000.0	714.2857142857143
1022396	1013860.0	30260			2017-01-17	2017-04-27	7	5000.0	714.2857142857143
1022412	1013860.0	30236			2017-03-07	2017-03-07	7	5000.0	714.2857142857143
1022413	1013860.0	30250			2017-04-21	2017-04-21	7	5000.0	714.2857142857143
1022458	1013852.0	27534			2017-05-24	2017-05-26	1	4910.0	4910.0
1022692	1013605.0	17857			2017-06-10	2017-06-10	6	15000.0	2500.0
1022912	1013605.0	17814			2017-06-17	2017-06-17	6	15000.0	2500.0
1023692	1013605.0	17814			2017-06-27	2017-06-27	6	15000.0	2500.0
1023693	1013605.0	18631			2017-07-06	2017-07-06	6	15000.0	2500.0
1023694	1013605.0	17846			2017-07-13	2017-07-13	6	15000.0	2500.0
1023695	1013605.0	17820			2017-07-18	2017-07-18	6	15000.0	2500.0
1022813	1014914.0	29440			2017-06-19	2017-06-19	19	5000.0	263.1578947368421
1023572	1014914.0	29440			2017-07-17	2017-07-17	19	5000.0	263.1578947368421
1023573	1014914.0	29440			2017-07-24	2017-07-24	19	5000.0	263.1578947368421
1024632	1014914.0	29440			2017-08-21	2017-08-21	19	5000.0	263.1578947368421
1024633	1014914.0	29440			2017-08-28	2017-08-28	19	5000.0	263.1578947368421
1024635	1014914.0	29440			2017-09-16	2017-09-16	19	5000.0	263.1578947368421
1024636	1014914.0	29440			2017-09-18	2017-09-18	19	5000.0	263.1578947368421
1025592	1014914.0	29440			2017-10-16	2017-10-16	19	5000.0	263.1578947368421
1026792	1014914.0	29440			2017-09-18	2017-09-18	19	5000.0	263.1578947368421
1026796	1014914.0	29440			2017-09-25	2017-09-25	19	5000.0	263.1578947368421
1026797	1014914.0	29440			2017-10-23	2017-10-23	19	5000.0	263.1578947368421
1026798	1014914.0	29440			2017-12-13	2017-12-13	19	5000.0	263.1578947368421
1026799	1014914.0	29440			2017-10-16	2017-10-16	19	5000.0	263.1578947368421
1026913	1014914.0	29440			2017-11-20	2017-11-20	19	5000.0	263.1578947368421
1026914	1014914.0	29440			2017-11-27	2017-11-27	19	5000.0	263.1578947368421
1027440	1014914.0	29440			2017-12-11	2017-12-11	19	5000.0	263.1578947368421
1027442	1014914.0	29440			2017-12-18	2017-12-18	19	5000.0	263.1578947368421
1027444	1014914.0	29440			2018-01-15	2018-01-15	19	5000.0	263.1578947368421
1027445	1014914.0	29440			2018-01-22	2018-01-22	19	5000.0	263.1578947368421
1022852	1014251.0	17701			2017-06-01	2017-06-01	1	5000.0	5000.0
1022978	1014606.0	55113			2017-05-18	2017-05-18	27	0.0	0.0
1022979	1014606.0	55455			2017-05-11	2017-05-11	27	0.0	0.0
1022980	1014606.0	55455			2017-05-02	2017-05-02	27	0.0	0.0
1022981	1014606.0	55113			2017-05-04	2017-05-04	27	0.0	0.0
1024363	1014606.0	55455			2017-08-11	2017-08-11	27	0.0	0.0
1025152	1014606.0	55905			2017-09-26	2017-09-26	27	0.0	0.0
1026793	1014606.0	55104			2017-10-30	2017-10-30	27	0.0	0.0
1026794	1014606.0	55455			2017-10-24	2017-10-24	27	0.0	0.0
1026795	1014606.0	55455			2017-10-17	2017-10-17	27	0.0	0.0
1026821	1014606.0	56301			2017-11-10	2017-11-10	27	0.0	0.0
1027075	1014606.0	55113			2017-11-29	2017-11-29	27	0.0	0.0
1027076	1014606.0	56301			2017-11-10	2017-11-10	27	0.0	0.0
1027078	1014606.0	55155			2017-11-28	2017-11-28	27	0.0	0.0
1027159	1014606.0	55455			2018-01-08	2018-01-08	27	0.0	0.0
1027587	1014606.0	55455			2018-01-31	2018-01-31	27	0.0	0.0
1027588	1014606.0	55044			2018-01-05	2018-01-05	27	0.0	0.0
1027589	1014606.0	55044			2018-01-05	2018-01-05	27	0.0	0.0
1027590	1014606.0	55044			2018-01-05	2018-01-05	27	0.0	0.0
1027591	1014606.0	55044			2018-01-05	2018-01-05	27	0.0	0.0
1027592	1014606.0	55044			2018-01-05	2018-01-05	27	0.0	0.0
1027776	1014606.0	55455			2018-03-13	2018-03-13	27	0.0	0.0
1027777	1014606.0	55455			2018-03-14	2018-03-14	27	0.0	0.0
1027972	1014606.0	55401			2018-04-10	2018-04-10	27	0.0	0.0
1027977	1014606.0	55446			2018-04-12	2018-04-12	27	0.0	0.0
1028092	1014606.0	55124			2018-03-14	2018-03-14	27	0.0	0.0
1028093	1014606.0	55455			2018-03-13	2018-03-13	27	0.0	0.0
1028159	1014606.0	55430			2018-04-27	2018-04-27	27	0.0	0.0
1023072	1014888.0	20019			2017-05-10	2017-05-10	32	15000.0	468.75
1023073	1014888.0	20019			2017-05-11	2017-05-11	32	15000.0	468.75
1023074	1014888.0	20005			2017-05-20	2017-05-20	32	15000.0	468.75
1023075	1014888.0	20005			2017-06-03	2017-06-03	32	15000.0	468.75
1023076	1014888.0	20019			2017-06-14	2017-06-14	32	15000.0	468.75
1023077	1014888.0	20019			2017-06-14	2017-06-14	32	15000.0	468.75
1023078	1014888.0	20019			2017-06-15	2017-06-15	32	15000.0	468.75
1023079	1014888.0	20005			2017-06-17	2017-06-17	32	15000.0	468.75
1023080	1014888.0	20005			2017-07-01	2017-07-01	32	15000.0	468.75
1023697	1014888.0	20005			2017-07-01	2017-07-01	32	15000.0	468.75
1023698	1014888.0	20019			2017-07-12	2017-07-12	32	15000.0	468.75
1023699	1014888.0	20019			2017-07-13	2017-07-13	32	15000.0	468.75
1023700	1014888.0	20019			2017-07-13	2017-07-13	32	15000.0	468.75
1023701	1014888.0	20005			2017-07-15	2017-07-15	32	15000.0	468.75
1023702	1014888.0	20020			2017-07-04	2017-07-04	32	15000.0	468.75
1023703	1014888.0	20020			2017-07-10	2017-07-10	32	15000.0	468.75
1023704	1014888.0	20020			2017-07-27	2017-07-27	32	15000.0	468.75
1024312	1014888.0	20005			2017-08-05	2017-08-05	32	15000.0	468.75
1024313	1014888.0	20019			2017-08-09	2017-08-09	32	15000.0	468.75
1024314	1014888.0	20020			2017-08-09	2017-08-09	32	15000.0	468.75
1024315	1014888.0	20019			2017-08-10	2017-08-10	32	15000.0	468.75
1024316	1014888.0	20005			2017-08-19	2017-08-19	32	15000.0	468.75
1024317	1014888.0	20005			2017-08-26	2017-08-26	32	15000.0	468.75
1024892	1014888.0	20005			2017-09-09	2017-09-09	32	15000.0	468.75
1024913	1014888.0	20019			2017-09-14	2017-09-14	32	15000.0	468.75
1024914	1014888.0	20019			2017-09-17	2017-09-17	32	15000.0	468.75
1024915	1014888.0	20005			2017-09-23	2017-09-23	32	15000.0	468.75
1024916	1014888.0	20005			2017-09-27	2017-09-27	32	15000.0	468.75
1026133	1014888.0	20005			2017-11-11	2017-11-11	32	15000.0	468.75
1027578	1014888.0	20005			2018-02-03	2018-02-03	32	15000.0	468.75
1027579	1014888.0	20005			2018-01-06	2018-01-06	32	15000.0	468.75
1027616	1014888.0	20001			2018-02-17	2018-02-17	32	15000.0	468.75
1023092	1015110.0	01609			2017-06-12	2017-06-12	1	4987.0	4987.0
1023214	1014106.0	48824			2017-07-19	2017-07-21	1	3325.0	3325.0
1023252	1014890.0	32806			2017-05-31	2017-05-31	12	9000.0	750.0
1023476	1014890.0	32806			2017-07-11	2017-07-18	12	9000.0	750.0
1024213	1014890.0	32806			2017-08-04	2017-08-25	12	9000.0	750.0
1024252	1014890.0	32806			2017-08-16	2017-08-16	12	9000.0	750.0
1027455	1014890.0	32806			2017-09-12	2017-09-26	12	9000.0	750.0
1027456	1014890.0	32806			2017-09-20	2017-09-20	12	9000.0	750.0
1027457	1014890.0	32806			2017-10-04	2017-10-04	12	9000.0	750.0
1027458	1014890.0	32806			2017-11-01	2017-11-01	12	9000.0	750.0
1027469	1014890.0	32806			2017-11-22	2017-11-22	12	9000.0	750.0
1027470	1014890.0	32806			2017-11-28	2017-11-28	12	9000.0	750.0
1027471	1014890.0	32806			2017-11-28	2017-11-28	12	9000.0	750.0
1027472	1014890.0	32806			2017-10-18	2018-01-18	12	9000.0	750.0
1023254	1014047.0	02111			2017-03-10	2017-03-10	2	50000.0	25000.0
1023255	1014047.0	02111			2017-03-16	2017-03-17	2	50000.0	25000.0
1023554	1014253.0	10457			2017-05-05	2017-07-28	1	5000.0	5000.0
1023634	1014948.0	01604			2017-07-03	2017-07-28	9	9868.0	1096.4444444444443
1025059	1014948.0	01604			2017-09-21	2017-09-21	9	9868.0	1096.4444444444443
1025877	1014948.0	01604			2017-10-23	2017-10-25	9	9868.0	1096.4444444444443
1026541	1014948.0	01604			2017-11-29	2017-11-29	9	9868.0	1096.4444444444443
1027115	1014948.0	01604			2017-12-06	2017-12-06	9	9868.0	1096.4444444444443
1027515	1014948.0	01604			2018-01-08	2018-01-16	9	9868.0	1096.4444444444443
1027674	1014948.0	01604			2018-02-12	2018-02-12	9	9868.0	1096.4444444444443
1027865	1014948.0	01604			2018-03-15	2018-03-15	9	9868.0	1096.4444444444443
1028482	1014948.0	01604			2018-03-20	2018-03-28	9	9868.0	1096.4444444444443
1023674	1014088.0	98104			2017-06-15	2017-06-17	1	12000.0	12000.0
1023713	1014866.0	15779			2017-08-02	2017-08-02	37	3619.0	97.8108108108108
1023755	1014866.0	15779			2017-08-09	2017-08-09	37	3619.0	97.8108108108108
1023973	1014866.0	15779			2017-08-16	2017-08-16	37	3619.0	97.8108108108108
1024092	1014866.0	15779			2017-08-23	2017-08-23	37	3619.0	97.8108108108108
1024212	1014866.0	15779			2017-08-30	2017-08-30	37	3619.0	97.8108108108108
1024292	1014866.0	15779			2017-08-02	2017-08-02	37	3619.0	97.8108108108108
1024432	1014866.0	15779			2017-09-06	2017-09-06	37	3619.0	97.8108108108108
1024532	1014866.0	15779			2017-09-13	2017-09-13	37	3619.0	97.8108108108108
1024652	1014866.0	15779			2017-09-20	2017-09-20	37	3619.0	97.8108108108108
1024813	1014866.0	15779			2017-09-27	2017-09-27	37	3619.0	97.8108108108108
1025018	1014866.0	15779			2017-10-04	2017-10-04	37	3619.0	97.8108108108108
1025237	1014866.0	15779			2017-10-11	2017-10-11	37	3619.0	97.8108108108108
1025392	1014866.0	15779			2017-10-18	2017-10-18	37	3619.0	97.8108108108108
1025673	1014866.0	15779			2017-10-26	2017-10-26	37	3619.0	97.8108108108108
1025814	1014866.0	15779			2017-11-01	2017-11-01	37	3619.0	97.8108108108108
1026073	1014866.0	15779			2017-11-08	2017-11-08	37	3619.0	97.8108108108108
1026193	1014866.0	15779			2017-11-15	2017-11-15	37	3619.0	97.8108108108108
1026392	1014866.0	15779			2017-11-22	2017-11-22	37	3619.0	97.8108108108108
1026532	1014866.0	15779			2017-11-29	2017-11-29	37	3619.0	97.8108108108108
1026812	1014866.0	15779			2017-12-06	2017-12-06	37	3619.0	97.8108108108108
1026813	1014866.0	15779			2017-12-13	2017-12-13	37	3619.0	97.8108108108108
1026933	1014866.0	15779			2017-12-20	2017-12-20	37	3619.0	97.8108108108108
1026994	1014866.0	15779			2017-12-27	2017-12-27	37	3619.0	97.8108108108108
1027132	1014866.0	15779			2018-01-03	2018-01-03	37	3619.0	97.8108108108108
1027174	1014866.0	15779			2018-01-10	2018-01-10	37	3619.0	97.8108108108108
1027292	1014866.0	15779			2018-01-17	2018-01-17	37	3619.0	97.8108108108108
1027375	1014866.0	15779			2018-01-24	2018-01-24	37	3619.0	97.8108108108108
1027473	1014866.0	15779			2018-01-31	2018-01-31	37	3619.0	97.8108108108108
1027534	1014866.0	15779			2018-02-07	2018-02-07	37	3619.0	97.8108108108108
1027597	1014866.0	15779			2018-02-14	2018-02-14	37	3619.0	97.8108108108108
1027757	1014866.0	15779			2018-03-16	2018-03-16	37	3619.0	97.8108108108108
1027779	1014866.0	15779			2018-03-23	2018-03-23	37	3619.0	97.8108108108108
1027852	1014866.0	15779			2018-03-30	2018-03-30	37	3619.0	97.8108108108108
1027974	1014866.0	15779			2018-04-06	2018-04-06	37	3619.0	97.8108108108108
1027976	1014866.0	15779			2018-04-13	2018-04-13	37	3619.0	97.8108108108108
1028094	1014866.0	15779			2018-04-20	2018-04-20	37	3619.0	97.8108108108108
1028104	1014866.0	15779			2018-04-27	2018-04-27	37	3619.0	97.8108108108108
1024253	1014988.0	75212			2017-06-22	2017-06-22	15	14635.0	975.6666666666666
1024254	1014988.0	75212			2017-07-25	2017-07-25	15	14635.0	975.6666666666666
1024255	1014988.0	75212			2017-07-25	2017-07-25	15	14635.0	975.6666666666666
1024256	1014988.0	75212			2017-05-30	2017-05-30	15	14635.0	975.6666666666666
1024257	1014988.0	75212			2017-07-09	2017-07-09	15	14635.0	975.6666666666666
1025377	1014988.0	75212			2017-09-16	2017-09-16	15	14635.0	975.6666666666666
1025380	1014988.0	75212			2017-09-26	2017-09-26	15	14635.0	975.6666666666666
1025382	1014988.0	75212			2017-08-29	2017-08-29	15	14635.0	975.6666666666666
1026853	1014988.0	75212			2017-10-31	2017-10-31	15	14635.0	975.6666666666666
1027792	1014988.0	75212			2018-02-13	2018-02-13	15	14635.0	975.6666666666666
1027793	1014988.0	75212			2018-02-20	2018-02-20	15	14635.0	975.6666666666666
1027794	1014988.0	75212			2018-02-24	2018-02-24	15	14635.0	975.6666666666666
1027796	1014988.0	75212			2018-02-27	2018-02-27	15	14635.0	975.6666666666666
1027872	1014988.0	75212			2018-03-27	2018-03-27	15	14635.0	975.6666666666666
1028353	1014988.0	75212			2018-04-24	2018-04-24	15	14635.0	975.6666666666666
1024392	1014818.0	15219			2017-09-07	2017-09-07	8	10000.0	1250.0
1025273	1014818.0	15217			2017-10-05	2017-10-05	8	10000.0	1250.0
1027054	1014818.0	15217			2017-12-21	2017-12-21	8	10000.0	1250.0
1028142	1014818.0	15217			2018-04-24	2018-04-24	8	10000.0	1250.0
1028145	1014818.0	15217			2017-11-09	2017-11-09	8	10000.0	1250.0
1028147	1014818.0	15217			2018-03-01	2018-03-01	8	10000.0	1250.0
1028252	1014818.0	15217			2017-12-14	2017-12-14	8	10000.0	1250.0
1028253	1014818.0	15217			2018-01-18	2018-01-18	8	10000.0	1250.0
1024412	1014066.0	04101			2017-08-09	2017-08-23	5	37500.0	7500.0
1027541	1014066.0	04101			2018-01-23	2018-01-23	5	37500.0	7500.0
